timestamp,temperature,apparent_temperature,precipitation,rain,snowfall,weathercode,cloudcover,windspeed,humidity
2021-02-09 00:00:00,16.2,8.0,0.0,0.0,0.0,3,95,4.8,75
2021-02-09 01:00:00,14.3,6.3,0.0,0.0,0.0,2,74,4.2,78
2021-02-09 02:00:00,17.8,11.3,0.0,0.0,0.0,3,99,0.9,72
2021-02-09 03:00:00,16.2,9.3,0.0,0.0,0.0,3,100,2.0,80
2021-02-09 04:00:00,17.3,9.6,0.004,0.0,0.028,71,100,4.2,80
2021-02-09 05:00:00,18.4,10.3,0.012,0.0,0.083,73,100,5.2,82
2021-02-09 06:00:00,19.8,11.4,0.004,0.0,0.028,71,100,6.2,83
2021-02-09 07:00:00,21.1,12.7,0.004,0.0,0.028,71,100,6.5,83
2021-02-09 08:00:00,22.5,14.6,0.004,0.0,0.028,71,100,6.0,85
2021-02-09 09:00:00,25.6,17.5,0.0,0.0,0.0,3,100,6.9,84
2021-02-09 10:00:00,29.9,22.8,0.004,0.0,0.028,71,100,5.8,84
2021-02-09 11:00:00,31.0,25.0,0.012,0.0,0.083,73,100,3.8,89
2021-02-09 12:00:00,33.0,27.9,0.012,0.012,0.0,51,100,2.5,90
2021-02-09 13:00:00,33.6,26.9,0.008,0.008,0.0,51,100,6.3,88
2021-02-09 14:00:00,32.8,24.2,0.012,0.012,0.0,51,100,10.8,90
2021-02-09 15:00:00,32.5,23.8,0.004,0.0,0.028,71,100,10.9,89
2021-02-09 16:00:00,31.2,22.6,0.0,0.0,0.0,2,71,9.8,87
2021-02-09 17:00:00,30.4,22.6,0.0,0.0,0.0,2,56,7.7,86
2021-02-09 18:00:00,28.3,20.5,0.0,0.0,0.0,1,27,7.1,87
2021-02-09 19:00:00,26.7,19.0,0.0,0.0,0.0,3,82,6.3,86
2021-02-09 20:00:00,26.8,18.7,0.0,0.0,0.0,1,28,7.4,87
2021-02-09 21:00:00,25.3,17.3,0.0,0.0,0.0,0,12,6.8,88
2021-02-09 22:00:00,24.3,16.2,0.0,0.0,0.0,0,3,6.9,87
2021-02-09 23:00:00,23.3,14.9,0.0,0.0,0.0,0,1,7.1,87
2021-02-10 00:00:00,22.5,13.8,0.0,0.0,0.0,0,0,7.7,87
2021-02-10 01:00:00,21.3,12.7,0.0,0.0,0.0,0,0,7.2,87
2021-02-10 02:00:00,19.2,11.1,0.0,0.0,0.0,0,0,5.7,87
2021-02-10 03:00:00,18.0,9.9,0.0,0.0,0.0,0,0,5.6,86
2021-02-10 04:00:00,17.9,9.5,0.0,0.0,0.0,1,28,5.8,83
2021-02-10 05:00:00,16.8,8.4,0.0,0.0,0.0,2,63,5.7,81
2021-02-10 06:00:00,15.4,6.9,0.0,0.0,0.0,3,93,5.8,80
2021-02-10 07:00:00,17.5,9.2,0.0,0.0,0.0,3,96,5.4,80
2021-02-10 08:00:00,20.0,12.3,0.0,0.0,0.0,3,92,4.4,79
2021-02-10 09:00:00,22.8,14.8,0.0,0.0,0.0,3,93,5.4,75
2021-02-10 10:00:00,25.8,18.0,0.0,0.0,0.0,3,94,5.2,69
2021-02-10 11:00:00,27.3,18.7,0.0,0.0,0.0,0,4,7.1,63
2021-02-10 12:00:00,28.5,20.7,0.0,0.0,0.0,0,1,6.5,58
2021-02-10 13:00:00,30.0,22.6,0.0,0.0,0.0,1,20,6.1,54
2021-02-10 14:00:00,31.4,23.9,0.0,0.0,0.0,3,82,4.8,52
2021-02-10 15:00:00,31.7,24.5,0.0,0.0,0.0,3,95,3.7,53
2021-02-10 16:00:00,29.7,22.5,0.0,0.0,0.0,3,97,4.5,66
2021-02-10 17:00:00,32.3,25.3,0.0,0.0,0.0,3,99,2.6,46
2021-02-10 18:00:00,32.1,25.3,0.0,0.0,0.0,3,100,1.8,43
2021-02-10 19:00:00,29.0,22.3,0.0,0.0,0.0,3,100,3.2,68
2021-02-10 20:00:00,27.6,20.5,0.0,0.0,0.0,3,100,4.8,80
2021-02-10 21:00:00,28.1,21.3,0.0,0.0,0.0,3,100,4.1,80
2021-02-10 22:00:00,27.7,21.2,0.004,0.0,0.028,71,100,3.4,81
2021-02-10 23:00:00,27.9,21.2,0.008,0.0,0.055,71,100,3.9,82
2021-02-11 00:00:00,27.4,20.7,0.016,0.0,0.11,73,100,4.3,86
2021-02-11 01:00:00,26.9,20.1,0.028,0.0,0.193,73,100,4.5,89
2021-02-11 02:00:00,26.1,18.5,0.028,0.0,0.193,73,100,6.0,90
2021-02-11 03:00:00,25.0,17.1,0.028,0.0,0.193,73,100,6.5,90
2021-02-11 04:00:00,24.5,17.0,0.02,0.0,0.138,73,100,5.7,91
2021-02-11 05:00:00,24.4,16.7,0.016,0.0,0.11,73,100,6.2,91
2021-02-11 06:00:00,24.5,16.4,0.024,0.0,0.165,73,99,7.3,92
2021-02-11 07:00:00,23.4,15.2,0.012,0.0,0.083,73,100,7.0,90
2021-02-11 08:00:00,23.7,15.6,0.0,0.0,0.0,3,100,6.9,88
2021-02-11 09:00:00,24.3,15.8,0.0,0.0,0.0,3,95,7.4,85
2021-02-11 10:00:00,25.6,17.3,0.0,0.0,0.0,3,95,6.9,79
2021-02-11 11:00:00,27.0,19.0,0.0,0.0,0.0,2,78,6.0,73
2021-02-11 12:00:00,28.6,21.8,0.0,0.0,0.0,3,88,4.6,66
2021-02-11 13:00:00,30.4,23.7,0.0,0.0,0.0,3,96,4.5,61
2021-02-11 14:00:00,32.3,24.9,0.0,0.0,0.0,3,94,4.6,58
2021-02-11 15:00:00,32.6,25.0,0.0,0.0,0.0,3,93,5.7,62
2021-02-11 16:00:00,31.2,24.0,0.0,0.0,0.0,3,98,4.7,66
2021-02-11 17:00:00,30.0,21.9,0.0,0.0,0.0,3,98,6.5,65
2021-02-11 18:00:00,28.8,19.2,0.0,0.0,0.0,3,99,9.9,66
2021-02-11 19:00:00,26.7,17.5,0.0,0.0,0.0,3,99,8.6,69
2021-02-11 20:00:00,26.2,17.4,0.0,0.0,0.0,3,100,8.0,71
2021-02-11 21:00:00,24.5,16.7,0.0,0.0,0.0,3,99,5.6,77
2021-02-11 22:00:00,22.9,15.4,0.0,0.0,0.0,3,99,4.8,82
2021-02-11 23:00:00,22.9,15.2,0.0,0.0,0.0,3,96,5.3,81
2021-02-12 00:00:00,21.6,13.2,0.0,0.0,0.0,3,93,6.5,78
2021-02-12 01:00:00,19.8,10.3,0.0,0.0,0.0,3,94,8.8,77
2021-02-12 02:00:00,18.5,8.8,0.0,0.0,0.0,3,80,8.8,78
2021-02-12 03:00:00,16.5,7.3,0.0,0.0,0.0,0,6,7.4,79
2021-02-12 04:00:00,14.6,5.5,0.0,0.0,0.0,3,95,6.9,80
2021-02-12 05:00:00,13.3,4.6,0.0,0.0,0.0,0,1,5.7,82
2021-02-12 06:00:00,11.1,2.6,0.0,0.0,0.0,0,0,5.1,83
2021-02-12 07:00:00,14.6,6.3,0.0,0.0,0.0,1,31,4.9,78
2021-02-12 08:00:00,15.0,5.8,0.0,0.0,0.0,0,17,7.1,80
2021-02-12 09:00:00,16.3,6.9,0.0,0.0,0.0,1,37,7.6,75
2021-02-12 10:00:00,18.2,8.2,0.0,0.0,0.0,2,58,9.0,67
2021-02-12 11:00:00,20.9,11.8,0.0,0.0,0.0,2,71,7.1,57
2021-02-12 12:00:00,23.1,14.8,0.0,0.0,0.0,3,85,6.3,50
2021-02-12 13:00:00,25.2,16.9,0.0,0.0,0.0,3,94,4.5,45
2021-02-12 14:00:00,26.4,18.4,0.0,0.0,0.0,3,96,4.1,43
2021-02-12 15:00:00,27.1,19.7,0.0,0.0,0.0,3,97,2.7,45
2021-02-12 16:00:00,27.1,19.9,0.0,0.0,0.0,3,91,2.7,50
2021-02-12 17:00:00,26.0,18.7,0.0,0.0,0.0,3,88,3.6,64
2021-02-12 18:00:00,25.2,17.9,0.0,0.0,0.0,3,83,3.7,65
2021-02-12 19:00:00,26.1,18.7,0.0,0.0,0.0,3,80,3.8,64
2021-02-12 20:00:00,24.2,16.8,0.0,0.0,0.0,3,91,4.1,72
2021-02-12 21:00:00,24.3,17.4,0.0,0.0,0.0,3,93,3.1,73
2021-02-12 22:00:00,24.5,17.8,0.0,0.0,0.0,3,93,2.7,74
2021-02-12 23:00:00,24.3,17.0,0.0,0.0,0.0,3,93,4.3,75
2021-02-13 00:00:00,23.7,15.6,0.0,0.0,0.0,3,94,5.8,75
2021-02-13 01:00:00,23.4,15.2,0.0,0.0,0.0,3,99,5.9,76
2021-02-13 02:00:00,22.6,14.0,0.0,0.0,0.0,3,98,7.0,76
2021-02-13 03:00:00,21.8,13.1,0.0,0.0,0.0,3,99,7.1,75
2021-02-13 04:00:00,21.6,12.4,0.0,0.0,0.0,3,86,8.1,72
2021-02-13 05:00:00,20.7,10.8,0.0,0.0,0.0,3,94,9.5,72
2021-02-13 06:00:00,19.8,9.4,0.0,0.0,0.0,3,95,10.4,72
2021-02-13 07:00:00,18.9,7.8,0.0,0.0,0.0,3,96,11.7,69
2021-02-13 08:00:00,18.4,7.9,0.0,0.0,0.0,3,97,10.2,68
2021-02-13 09:00:00,19.4,8.6,0.0,0.0,0.0,3,99,10.8,64
2021-02-13 10:00:00,21.0,10.3,0.0,0.0,0.0,3,99,10.8,61
2021-02-13 11:00:00,22.9,12.2,0.0,0.0,0.0,3,100,10.9,57
2021-02-13 12:00:00,24.7,14.3,0.0,0.0,0.0,3,100,10.1,55
2021-02-13 13:00:00,25.4,15.8,0.0,0.0,0.0,3,100,8.5,57
2021-02-13 14:00:00,26.2,17.1,0.004,0.0,0.028,71,100,7.6,58
2021-02-13 15:00:00,26.9,18.1,0.004,0.0,0.028,71,100,7.1,60
2021-02-13 16:00:00,26.9,18.6,0.004,0.0,0.028,71,100,6.5,67
2021-02-13 17:00:00,26.4,18.5,0.008,0.0,0.055,71,100,5.8,73
2021-02-13 18:00:00,26.2,17.7,0.008,0.0,0.055,71,100,7.6,76
2021-02-13 19:00:00,26.1,17.6,0.008,0.008,0.0,51,100,7.5,77
2021-02-13 20:00:00,26.3,17.2,0.008,0.008,0.0,51,100,9.0,77
2021-02-13 21:00:00,26.7,17.7,0.004,0.004,0.0,51,100,8.7,75
2021-02-13 22:00:00,27.1,18.4,0.004,0.004,0.0,51,100,8.1,75
2021-02-13 23:00:00,27.5,18.9,0.004,0.004,0.0,51,100,8.0,76
2021-02-14 00:00:00,27.5,18.3,0.004,0.004,0.0,51,100,9.6,80
2021-02-14 01:00:00,27.5,18.6,0.008,0.008,0.0,51,100,9.3,85
2021-02-14 02:00:00,27.9,19.4,0.004,0.004,0.0,51,100,8.4,86
2021-02-14 03:00:00,28.1,19.8,0.0,0.0,0.0,3,100,8.1,85
2021-02-14 04:00:00,28.3,20.3,0.0,0.0,0.0,3,100,7.5,85
2021-02-14 05:00:00,28.4,20.8,0.0,0.0,0.0,3,100,6.4,85
2021-02-14 06:00:00,28.3,20.5,0.0,0.0,0.0,3,100,7.0,85
2021-02-14 07:00:00,27.1,19.2,0.0,0.0,0.0,3,100,7.0,85
2021-02-14 08:00:00,27.3,19.7,0.0,0.0,0.0,3,100,6.3,85
2021-02-14 09:00:00,27.9,20.4,0.0,0.0,0.0,3,98,6.3,84
2021-02-14 10:00:00,29.3,21.7,0.0,0.0,0.0,3,99,6.5,81
2021-02-14 11:00:00,30.5,23.5,0.0,0.0,0.0,3,99,5.1,79
2021-02-14 12:00:00,31.6,25.2,0.0,0.0,0.0,3,99,4.0,77
2021-02-14 13:00:00,32.7,26.6,0.0,0.0,0.0,3,97,3.4,76
2021-02-14 14:00:00,34.0,28.5,0.0,0.0,0.0,3,100,2.0,74
2021-02-14 15:00:00,34.5,29.2,0.0,0.0,0.0,3,99,2.5,80
2021-02-14 16:00:00,36.4,31.2,0.0,0.0,0.0,3,97,0.9,62
2021-02-14 17:00:00,33.8,28.4,0.0,0.0,0.0,3,100,2.3,79
2021-02-14 18:00:00,33.4,27.9,0.0,0.0,0.0,3,97,2.8,81
2021-02-14 19:00:00,32.7,26.0,0.0,0.0,0.0,3,99,4.9,78
2021-02-14 20:00:00,33.6,26.6,0.0,0.0,0.0,3,100,6.0,77
2021-02-14 21:00:00,33.2,25.9,0.0,0.0,0.0,3,100,6.5,79
2021-02-14 22:00:00,32.6,24.3,0.0,0.0,0.0,3,100,9.0,80
2021-02-14 23:00:00,31.3,22.8,0.0,0.0,0.0,3,100,9.1,82
2021-02-15 00:00:00,30.6,21.6,0.0,0.0,0.0,3,100,10.2,83
2021-02-15 01:00:00,30.0,21.0,0.004,0.004,0.0,51,100,10.1,83
2021-02-15 02:00:00,29.3,19.7,0.008,0.008,0.0,51,93,11.2,82
2021-02-15 03:00:00,27.5,18.1,0.0,0.0,0.0,3,100,10.4,81
2021-02-15 04:00:00,27.7,18.2,0.0,0.0,0.0,3,100,10.5,81
2021-02-15 05:00:00,27.6,17.8,0.0,0.0,0.0,3,100,11.1,81
2021-02-15 06:00:00,27.4,17.5,0.0,0.0,0.0,3,100,11.4,81
2021-02-15 07:00:00,27.8,18.8,0.0,0.0,0.0,3,100,9.3,81
2021-02-15 08:00:00,28.3,19.4,0.0,0.0,0.0,3,100,9.3,82
2021-02-15 09:00:00,29.7,21.1,0.0,0.0,0.0,3,100,8.7,80
2021-02-15 10:00:00,30.5,22.2,0.0,0.0,0.0,3,100,8.2,80
2021-02-15 11:00:00,31.5,23.7,0.0,0.0,0.0,3,100,7.5,80
2021-02-15 12:00:00,32.2,24.9,0.004,0.004,0.0,51,100,6.3,79
2021-02-15 13:00:00,32.6,25.5,0.004,0.004,0.0,51,100,6.2,80
2021-02-15 14:00:00,32.9,26.0,0.004,0.004,0.0,51,100,5.9,80
2021-02-15 15:00:00,32.9,26.2,0.004,0.004,0.0,51,100,5.4,82
2021-02-15 16:00:00,32.9,26.0,0.004,0.004,0.0,51,100,6.0,84
2021-02-15 17:00:00,32.4,25.2,0.004,0.004,0.0,51,100,6.9,86
2021-02-15 18:00:00,31.8,24.3,0.004,0.004,0.0,51,100,7.5,87
2021-02-15 19:00:00,30.6,22.4,0.004,0.004,0.0,51,100,8.8,90
2021-02-15 20:00:00,30.8,22.9,0.004,0.004,0.0,51,100,8.6,91
2021-02-15 21:00:00,31.7,24.0,0.0,0.0,0.0,3,100,8.4,93
2021-02-15 22:00:00,32.2,24.7,0.004,0.004,0.0,51,100,8.1,93
2021-02-15 23:00:00,32.4,24.4,0.02,0.02,0.0,53,100,9.3,94
2021-02-16 00:00:00,32.9,24.9,0.02,0.02,0.0,53,100,9.7,95
2021-02-16 01:00:00,34.2,25.8,0.028,0.028,0.0,53,100,11.2,95
2021-02-16 02:00:00,36.4,28.5,0.055,0.055,0.0,61,100,11.0,96
2021-02-16 03:00:00,38.7,30.9,0.173,0.173,0.0,63,100,11.8,97
2021-02-16 04:00:00,40.4,35.4,0.13,0.13,0.0,63,100,6.2,100
2021-02-16 05:00:00,41.1,35.1,0.362,0.362,0.0,65,100,8.9,100
2021-02-16 06:00:00,46.9,40.7,0.256,0.256,0.0,63,100,12.5,98
2021-02-16 07:00:00,47.3,41.4,0.154,0.154,0.0,63,100,11.9,99
2021-02-16 08:00:00,42.3,36.9,0.031,0.031,0.0,53,100,7.8,97
2021-02-16 09:00:00,40.5,35.6,0.004,0.004,0.0,51,77,5.4,94
2021-02-16 10:00:00,43.2,37.7,0.0,0.0,0.0,0,19,7.3,87
2021-02-16 11:00:00,44.6,39.0,0.0,0.0,0.0,0,7,7.2,81
2021-02-16 12:00:00,45.9,41.2,0.0,0.0,0.0,0,4,6.0,76
2021-02-16 13:00:00,46.8,42.2,0.0,0.0,0.0,0,9,6.2,71
2021-02-16 14:00:00,46.9,41.3,0.0,0.0,0.0,1,25,6.5,68
2021-02-16 15:00:00,46.6,39.5,0.0,0.0,0.0,2,67,9.2,65
2021-02-16 16:00:00,45.1,36.4,0.0,0.0,0.0,3,87,12.7,67
2021-02-16 17:00:00,42.7,34.0,0.0,0.0,0.0,1,32,12.2,71
2021-02-16 18:00:00,40.6,30.5,0.0,0.0,0.0,0,4,15.0,72
2021-02-16 19:00:00,36.9,26.7,0.0,0.0,0.0,0,3,13.9,72
2021-02-16 20:00:00,34.2,22.6,0.0,0.0,0.0,0,0,16.2,69
2021-02-16 21:00:00,32.1,20.5,0.0,0.0,0.0,0,0,15.7,70
2021-02-16 22:00:00,30.7,19.7,0.0,0.0,0.0,0,0,14.2,71
2021-02-16 23:00:00,29.5,18.4,0.0,0.0,0.0,3,89,14.1,73
2021-02-17 00:00:00,29.5,19.8,0.0,0.0,0.0,2,59,10.9,74
2021-02-17 01:00:00,27.7,17.1,0.0,0.0,0.0,0,1,11.9,66
2021-02-17 02:00:00,25.0,14.1,0.0,0.0,0.0,0,0,12.2,66
2021-02-17 03:00:00,22.5,12.5,0.0,0.0,0.0,0,0,9.9,68
2021-02-17 04:00:00,21.0,11.2,0.0,0.0,0.0,0,0,9.1,67
2021-02-17 05:00:00,20.9,10.7,0.0,0.0,0.0,0,0,9.8,64
2021-02-17 06:00:00,20.2,10.2,0.0,0.0,0.0,0,0,9.1,63
2021-02-17 07:00:00,19.9,10.5,0.0,0.0,0.0,0,2,8.1,72
2021-02-17 08:00:00,20.8,10.8,0.0,0.0,0.0,0,12,9.6,68
2021-02-17 09:00:00,22.4,10.9,0.0,0.0,0.0,0,7,12.8,64
2021-02-17 10:00:00,23.5,12.3,0.0,0.0,0.0,3,93,12.2,58
2021-02-17 11:00:00,25.2,15.1,0.0,0.0,0.0,2,79,9.5,54
2021-02-17 12:00:00,27.0,18.4,0.0,0.0,0.0,3,96,8.1,51
2021-02-17 13:00:00,28.2,19.4,0.0,0.0,0.0,3,94,7.7,49
2021-02-17 14:00:00,29.3,20.0,0.0,0.0,0.0,3,97,7.7,48
2021-02-17 15:00:00,29.9,20.7,0.0,0.0,0.0,3,96,7.8,48
2021-02-17 16:00:00,29.9,22.0,0.0,0.0,0.0,2,63,4.7,49
2021-02-17 17:00:00,25.9,17.6,0.0,0.0,0.0,1,32,5.3,56
2021-02-17 18:00:00,23.5,14.8,0.0,0.0,0.0,1,23,6.3,58
2021-02-17 19:00:00,24.5,16.5,0.0,0.0,0.0,2,60,4.5,53
2021-02-17 20:00:00,22.3,13.6,0.0,0.0,0.0,1,38,5.7,56
2021-02-17 21:00:00,19.8,11.0,0.0,0.0,0.0,2,68,6.3,65
2021-02-17 22:00:00,20.2,12.2,0.0,0.0,0.0,3,84,4.8,69
2021-02-17 23:00:00,22.8,15.1,0.0,0.0,0.0,3,98,4.5,70
2021-02-18 00:00:00,23.6,16.0,0.0,0.0,0.0,3,81,4.5,69
2021-02-18 01:00:00,23.4,15.4,0.0,0.0,0.0,3,100,4.9,66
2021-02-18 02:00:00,22.7,14.1,0.0,0.0,0.0,3,100,6.3,65
2021-02-18 03:00:00,23.3,14.4,0.0,0.0,0.0,3,100,6.9,65
2021-02-18 04:00:00,23.4,14.7,0.0,0.0,0.0,3,100,6.7,66
2021-02-18 05:00:00,23.5,14.7,0.0,0.0,0.0,3,100,7.2,68
2021-02-18 06:00:00,23.4,13.8,0.0,0.0,0.0,3,100,8.9,69
2021-02-18 07:00:00,23.6,14.1,0.008,0.0,0.055,71,100,9.2,74
2021-02-18 08:00:00,23.9,14.7,0.016,0.0,0.11,73,100,8.6,76
2021-02-18 09:00:00,25.2,16.4,0.012,0.0,0.083,73,100,7.7,75
2021-02-18 10:00:00,25.7,16.2,0.024,0.0,0.165,73,100,9.8,78
2021-02-18 11:00:00,26.3,17.6,0.059,0.0,0.413,75,100,8.4,82
2021-02-18 12:00:00,26.0,16.2,0.098,0.0,0.689,75,100,11.2,87
2021-02-18 13:00:00,26.1,17.0,0.122,0.0,0.854,75,100,9.8,90
2021-02-18 14:00:00,26.7,17.3,0.094,0.0,0.661,75,100,10.7,91
2021-02-18 15:00:00,27.1,16.9,0.039,0.0,0.276,73,100,12.9,91
2021-02-18 16:00:00,27.5,17.8,0.016,0.0,0.11,73,100,11.7,90
2021-02-18 17:00:00,27.6,17.8,0.004,0.0,0.028,71,100,11.9,90
2021-02-18 18:00:00,27.4,17.6,0.008,0.0,0.055,71,100,11.7,89
2021-02-18 19:00:00,26.0,15.4,0.008,0.0,0.055,71,99,12.9,87
2021-02-18 20:00:00,26.0,16.0,0.0,0.0,0.0,3,100,11.5,85
2021-02-18 21:00:00,26.1,16.4,0.0,0.0,0.0,3,100,10.8,84
2021-02-18 22:00:00,25.9,16.6,0.012,0.0,0.083,73,100,9.8,86
2021-02-18 23:00:00,25.9,16.7,0.02,0.0,0.138,73,99,9.9,88
2021-02-19 00:00:00,26.0,16.5,0.008,0.0,0.055,71,100,10.6,89
2021-02-19 01:00:00,26.1,16.8,0.008,0.0,0.055,71,100,10.4,89
2021-02-19 02:00:00,26.5,17.2,0.004,0.0,0.028,71,100,10.3,90
2021-02-19 03:00:00,27.1,18.1,0.0,0.0,0.0,3,100,9.9,90
2021-02-19 04:00:00,27.9,18.7,0.004,0.0,0.028,71,100,10.4,90
2021-02-19 05:00:00,28.2,19.2,0.004,0.0,0.028,71,100,10.3,91
2021-02-19 06:00:00,28.6,19.8,0.012,0.0,0.083,73,100,9.9,91
2021-02-19 07:00:00,27.9,18.5,0.024,0.0,0.165,73,100,11.1,91
2021-02-19 08:00:00,28.0,18.6,0.012,0.0,0.083,73,100,11.2,91
2021-02-19 09:00:00,28.4,19.5,0.012,0.0,0.083,73,100,9.9,90
2021-02-19 10:00:00,28.7,19.8,0.008,0.0,0.055,71,100,9.9,90
2021-02-19 11:00:00,29.3,20.4,0.008,0.0,0.055,71,100,10.1,89
2021-02-19 12:00:00,30.0,21.5,0.016,0.0,0.11,73,100,9.3,88
2021-02-19 13:00:00,30.6,22.2,0.02,0.0,0.138,73,100,9.4,88
2021-02-19 14:00:00,31.2,22.7,0.012,0.0,0.083,73,100,9.5,87
2021-02-19 15:00:00,31.1,23.2,0.004,0.0,0.028,71,100,8.3,88
2021-02-19 16:00:00,31.0,23.7,0.004,0.0,0.028,71,100,7.0,89
2021-02-19 17:00:00,30.9,23.6,0.008,0.0,0.055,71,100,7.0,90
2021-02-19 18:00:00,30.6,23.2,0.012,0.0,0.083,73,100,6.9,90
2021-02-19 19:00:00,30.6,23.1,0.012,0.0,0.083,73,100,7.3,91
2021-02-19 20:00:00,30.5,23.1,0.004,0.0,0.028,71,100,6.9,91
2021-02-19 21:00:00,30.3,23.4,0.0,0.0,0.0,3,98,5.8,90
2021-02-19 22:00:00,30.1,22.9,0.0,0.0,0.0,3,94,6.4,90
2021-02-19 23:00:00,29.6,22.0,0.0,0.0,0.0,3,93,7.1,90
2021-02-20 00:00:00,29.9,22.5,0.0,0.0,0.0,3,96,6.8,89
2021-02-20 01:00:00,30.6,22.4,0.0,0.0,0.0,3,98,8.5,84
2021-02-20 02:00:00,30.5,20.9,0.0,0.0,0.0,2,79,11.2,79
2021-02-20 03:00:00,28.8,18.9,0.0,0.0,0.0,1,35,11.7,79
2021-02-20 04:00:00,27.0,17.1,0.0,0.0,0.0,1,24,11.2,81
2021-02-20 05:00:00,25.3,15.8,0.0,0.0,0.0,0,16,10.1,81
2021-02-20 06:00:00,23.7,14.4,0.0,0.0,0.0,0,5,9.3,82
2021-02-20 07:00:00,24.3,14.3,0.0,0.0,0.0,0,2,10.8,79
2021-02-20 08:00:00,24.5,14.7,0.0,0.0,0.0,0,0,10.4,79
2021-02-20 09:00:00,26.9,17.4,0.0,0.0,0.0,0,0,9.8,75
2021-02-20 10:00:00,29.6,19.4,0.0,0.0,0.0,0,5,11.7,69
2021-02-20 11:00:00,30.9,21.3,0.0,0.0,0.0,3,98,10.3,61
2021-02-20 12:00:00,31.3,21.3,0.0,0.0,0.0,3,99,10.9,60
2021-02-20 13:00:00,31.5,21.6,0.0,0.0,0.0,3,100,10.6,60
2021-02-20 14:00:00,31.8,21.8,0.0,0.0,0.0,3,98,10.9,59
2021-02-20 15:00:00,32.0,22.0,0.0,0.0,0.0,3,99,10.9,58
2021-02-20 16:00:00,31.4,21.9,0.0,0.0,0.0,3,95,9.5,60
2021-02-20 17:00:00,30.5,21.1,0.0,0.0,0.0,3,82,9.3,61
2021-02-20 18:00:00,28.9,18.9,0.0,0.0,0.0,3,92,10.7,65
2021-02-20 19:00:00,27.1,16.9,0.0,0.0,0.0,1,35,11.2,67
2021-02-20 20:00:00,24.8,15.4,0.0,0.0,0.0,0,1,9.1,73
2021-02-20 21:00:00,22.8,13.4,0.0,0.0,0.0,0,0,9.0,77
2021-02-20 22:00:00,22.3,12.3,0.0,0.0,0.0,0,0,10.1,76
2021-02-20 23:00:00,21.3,11.5,0.0,0.0,0.0,0,0,9.5,77
2021-02-21 00:00:00,19.6,10.6,0.0,0.0,0.0,1,37,7.4,79
2021-02-21 01:00:00,19.6,10.9,0.0,0.0,0.0,3,93,6.7,81
2021-02-21 02:00:00,20.6,11.5,0.0,0.0,0.0,3,89,7.9,81
2021-02-21 03:00:00,20.0,10.9,0.0,0.0,0.0,0,0,7.9,79
2021-02-21 04:00:00,18.2,9.4,0.0,0.0,0.0,0,0,6.9,80
2021-02-21 05:00:00,17.7,8.4,0.0,0.0,0.0,0,0,7.9,81
2021-02-21 06:00:00,17.5,8.2,0.0,0.0,0.0,0,0,7.9,81
2021-02-21 07:00:00,18.2,9.0,0.0,0.0,0.0,0,0,7.9,80
2021-02-21 08:00:00,20.5,11.4,0.0,0.0,0.0,0,0,7.8,78
2021-02-21 09:00:00,24.0,15.7,0.0,0.0,0.0,0,0,6.4,74
2021-02-21 10:00:00,27.1,18.1,0.0,0.0,0.0,0,0,7.9,63
2021-02-21 11:00:00,28.7,20.0,0.0,0.0,0.0,0,0,8.6,55
2021-02-21 12:00:00,30.3,22.7,0.0,0.0,0.0,0,0,7.8,52
2021-02-21 13:00:00,31.6,24.3,0.0,0.0,0.0,0,0,7.7,51
2021-02-21 14:00:00,32.6,25.0,0.0,0.0,0.0,0,0,7.2,52
2021-02-21 15:00:00,33.0,25.1,0.0,0.0,0.0,0,0,5.5,53
2021-02-21 16:00:00,31.2,24.0,0.0,0.0,0.0,0,0,4.2,62
2021-02-21 17:00:00,29.8,21.8,0.0,0.0,0.0,0,0,5.4,53
2021-02-21 18:00:00,29.1,21.1,0.0,0.0,0.0,0,0,5.1,52
2021-02-21 19:00:00,22.6,13.4,0.0,0.0,0.0,0,0,8.4,74
2021-02-21 20:00:00,21.9,13.2,0.0,0.0,0.0,0,0,7.3,78
2021-02-21 21:00:00,20.8,12.6,0.0,0.0,0.0,3,99,5.8,78
2021-02-21 22:00:00,16.9,7.4,0.0,0.0,0.0,3,99,8.3,82
2021-02-21 23:00:00,18.1,9.5,0.0,0.0,0.0,3,100,6.7,85
2021-02-22 00:00:00,19.1,11.0,0.0,0.0,0.0,3,100,5.6,84
2021-02-22 01:00:00,20.4,12.6,0.0,0.0,0.0,3,100,5.0,82
2021-02-22 02:00:00,21.0,13.5,0.0,0.0,0.0,3,100,4.3,82
2021-02-22 03:00:00,21.2,13.6,0.0,0.0,0.0,3,100,4.7,83
2021-02-22 04:00:00,22.4,15.1,0.0,0.0,0.0,3,99,4.2,84
2021-02-22 05:00:00,23.4,15.9,0.0,0.0,0.0,3,100,5.0,83
2021-02-22 06:00:00,25.7,16.7,0.0,0.0,0.0,3,100,8.8,79
2021-02-22 07:00:00,27.7,19.6,0.0,0.0,0.0,3,100,7.0,78
2021-02-22 08:00:00,30.0,20.9,0.0,0.0,0.0,3,100,9.9,78
2021-02-22 09:00:00,32.7,24.0,0.0,0.0,0.0,3,100,9.7,79
2021-02-22 10:00:00,34.8,27.1,0.0,0.0,0.0,3,100,7.8,78
2021-02-22 11:00:00,36.0,27.2,0.004,0.004,0.0,51,100,11.0,78
